#Output values file generated by Xhydro
4
ReportTime
point# 1
point# 3
point# 2
1	4.45487e-09	4.22591e-09	3.75199e-09	
2	5.06186e-09	4.47603e-09	3.88159e-09	
3	3.32123e-09	3.89201e-09	4.1926e-09	
4	3.85172e-09	4.34162e-09	4.53852e-09	
5	6.56383e-09	6.22356e-09	5.80646e-09	
6	6.21766e-09	5.80628e-09	5.36772e-09	
7	3.38355e-09	3.59579e-09	3.69458e-09	
8	2.98042e-09	3.33945e-09	3.4938e-09	
9	4.89384e-09	4.74775e-09	4.50266e-09	
10	5.84712e-09	5.44514e-09	5.03541e-09	
11	4.81387e-09	4.77606e-09	4.67402e-09	
12	5.9666e-09	5.47516e-09	5.01568e-09	
13	5.84076e-09	5.32448e-09	4.86109e-09	
14	5.68044e-09	5.14908e-09	4.68707e-09	
15	5.40692e-09	4.8946e-09	4.45472e-09	
16	5.59623e-09	4.98474e-09	4.49104e-09	
17	5.13814e-09	4.60301e-09	4.16594e-09	
18	4.57958e-09	4.15968e-09	3.80326e-09	
19	4.18546e-09	4.20178e-09	4.17563e-09	
20	4.18558e-09	4.2077e-09	4.15335e-09	
21	4.08846e-09	4.12222e-09	4.07748e-09	
22	5.28937e-09	4.80187e-09	4.39419e-09	
23	5.34625e-09	4.80067e-09	4.36729e-09	
24	5.3576e-09	4.76704e-09	4.31087e-09	
25	5.40031e-09	4.75655e-09	4.27095e-09	
26	4.63287e-09	4.1739e-09	3.80118e-09	
27	4.17149e-09	4.18668e-09	4.12682e-09	
28	4.49572e-09	4.42264e-09	4.30958e-09	
29	5.4445e-09	4.85301e-09	4.38182e-09	
30	5.97781e-09	5.18444e-09	4.59796e-09	
31	5.18504e-09	4.58366e-09	4.11147e-09	
32	4.85786e-09	4.34054e-09	3.91999e-09	
33	5.39645e-09	4.6931e-09	4.16557e-09	
34	5.54059e-09	4.74112e-09	4.15796e-09	
35	4.46122e-09	4.26463e-09	4.36653e-09	
36	5.08996e-09	4.82272e-09	4.56817e-09	
37	4.76635e-09	4.58716e-09	4.38265e-09	
38	5.01171e-09	4.77785e-09	4.5415e-09	
39	5.085e-09	4.82653e-09	4.57323e-09	
40	4.89168e-09	4.69262e-09	4.46791e-09	
41	6.63796e-09	5.59401e-09	4.8215e-09	
42	6.15001e-09	5.21844e-09	4.50872e-09	
43	6.347e-09	5.29755e-09	4.52568e-09	
44	6.47751e-09	5.28961e-09	4.44271e-09	
45	5.76042e-09	5.22581e-09	4.79022e-09	
46	5.79021e-09	5.21474e-09	4.75082e-09	
47	5.44244e-09	5.01113e-09	4.61293e-09	
48	5.28553e-09	4.94943e-09	4.59295e-09	
49	5.72708e-09	5.28952e-09	4.87502e-09	
50	5.79102e-09	5.32808e-09	4.88999e-09	
51	6.06301e-09	5.48077e-09	4.97381e-09	
