#Output values file generated by Xhydro
4
ReportTime
point# 1
point# 3
point# 2
1	0.00450465	0.00449165	0.00426466	
2	0.00448211	0.00445707	0.00422455	
3	0.00446338	0.00442617	0.00418783	
4	0.00444967	0.00439962	0.0041554	
5	0.00444042	0.00437748	0.004127	
6	0.00443572	0.00435986	0.00410253	
7	0.00443518	0.00434605	0.0040815	
8	0.00443723	0.0043344	0.00406255	
9	0.0044445	0.00432621	0.00404667	
10	0.00445635	0.00432222	0.0040343	
11	0.00447198	0.00432141	0.00402461	
12	0.0044913	0.00432295	0.00401705	
13	0.0045145	0.00432773	0.00401205	
14	0.00454125	0.00433522	0.00400926	
15	0.0045711	0.00434484	0.00400812	
16	0.00460453	0.00435693	0.0040089	
17	0.00464062	0.00437049	0.00401061	
18	0.00467969	0.00438578	0.00401354	
19	0.00472166	0.00440263	0.00401745	
20	0.00476706	0.00442067	0.0040222	
21	0.00481551	0.00443993	0.00402754	
22	0.00486645	0.00446036	0.00403322	
23	0.00492084	0.00448266	0.00403985	
24	0.00496647	0.00450544	0.00404632	
25	0.00501	0.00452814	0.00405208	
26	0.0050549	0.00455145	0.00405771	
27	0.00509993	0.00457428	0.00406223	
28	0.00514592	0.00459649	0.00406555	
29	0.00519267	0.00461864	0.00406801	
30	0.00524011	0.00464077	0.00406944	
31	0.00528779	0.00466237	0.00406948	
32	0.00533448	0.00468239	0.00406724	
33	0.00538109	0.00470151	0.00406325	
34	0.00542699	0.004719	0.00405674	
35	0.00547196	0.00473467	0.00404755	
36	0.00551527	0.0047481	0.00403565	
37	0.00555949	0.00476047	0.00402142	
38	0.0056025	0.00477069	0.00400412	
39	0.00564425	0.00477867	0.00398355	
40	0.00568461	0.00478439	0.00395976	
41	0.00572342	0.00478752	0.00393229	
42	0.00576145	0.00478864	0.00390119	
43	0.00579689	0.00478639	0.00386559	
44	0.00583032	0.00478107	0.0038256	
45	0.00586137	0.00477229	0.00378082	
46	0.0058903	0.00476022	0.00373163	
47	0.00591714	0.00474469	0.00367753	
48	0.00594146	0.00472563	0.00361848	
49	0.00596317	0.00470304	0.00355389	
50	0.00598196	0.00467655	0.00348327	
51	0.00599835	0.00464626	0.00340676	
52	0.00601167	0.00461154	0.0033237	
53	0.00602212	0.00457252	0.00323398	
54	0.00603014	0.00452895	0.00313693	
55	0.00603475	0.00448052	0.00303224	
56	0.0060355	0.0044273	0.00291974	
57	0.00603266	0.00436894	0.00279859	
58	0.00602742	0.00430565	0.00266836	
59	0.00601812	0.00423667	0.00252793	
60	0.00600548	0.00416289	0.00237663	
61	0.00598909	0.0040834	0.00221488	
62	0.00596914	0.00399822	0.00203937	
63	0.00594541	0.00390705	0.00184689	
