#Output values file generated by Xhydro
4
ReportTime
point# 1
point# 3
point# 2
1	4.45487e-09	4.09227e-09	3.67975e-09	
2	4.74418e-09	4.29402e-09	3.81369e-09	
3	1.49015e-09	1.52251e-09	1.46314e-09	
4	1.59781e-09	1.58921e-09	1.50276e-09	
5	4.95989e-09	4.3848e-09	3.82335e-09	
6	4.74058e-09	4.19269e-09	3.65978e-09	
7	1.25337e-09	1.30493e-09	1.26949e-09	
8	9.93331e-10	1.10679e-09	1.11837e-09	
9	3.8743e-09	3.47166e-09	3.07059e-09	
10	4.46161e-09	3.8928e-09	3.36901e-09	
11	1.71751e-09	1.60113e-09	1.44996e-09	
12	4.35606e-09	3.77279e-09	3.25096e-09	
13	4.35318e-09	3.75035e-09	3.22039e-09	
14	4.31923e-09	3.70618e-09	3.17499e-09	
15	4.2073e-09	3.60607e-09	3.08963e-09	
16	4.38236e-09	3.71193e-09	3.15247e-09	
17	4.12164e-09	3.50844e-09	2.99544e-09	
18	3.76222e-09	3.23727e-09	2.79113e-09	
19	1.51707e-09	1.40658e-09	1.2736e-09	
20	1.52582e-09	1.40707e-09	1.2703e-09	
21	1.49457e-09	1.38206e-09	1.25087e-09	
22	3.94008e-09	3.29625e-09	2.79317e-09	
23	4.03327e-09	3.34196e-09	2.81428e-09	
24	4.09129e-09	3.36911e-09	2.82275e-09	
25	4.17034e-09	3.411e-09	2.84074e-09	
26	3.66401e-09	3.07012e-09	2.60323e-09	
27	1.54834e-09	1.40407e-09	1.25064e-09	
28	1.68684e-09	1.48679e-09	1.29795e-09	
29	3.99602e-09	3.26199e-09	2.70373e-09	
30	4.39705e-09	3.50326e-09	2.84596e-09	
31	3.93231e-09	3.20675e-09	2.65004e-09	
32	3.74797e-09	3.08553e-09	2.56527e-09	
33	4.20021e-09	3.35573e-09	2.72185e-09	
34	4.36636e-09	3.44632e-09	2.76454e-09	
35	1.87824e-09	1.59532e-09	1.34181e-09	
36	1.94741e-09	1.63161e-09	1.35635e-09	
37	1.83356e-09	1.57601e-09	1.33052e-09	
38	1.93959e-09	1.63014e-09	1.35166e-09	
39	1.97693e-09	1.64972e-09	1.35745e-09	
40	1.90897e-09	1.62146e-09	1.34691e-09	
41	4.68574e-09	3.55079e-09	2.71811e-09	
42	4.46783e-09	3.42642e-09	2.64012e-09	
43	4.69253e-09	3.52992e-09	2.66932e-09	
44	4.9061e-09	3.62152e-09	2.68739e-09	
