#Output values file generated by Xhydro
4
ReportTime
point# 1
point# 3
point# 2
1	0	0	0	
2	0	0	0	
3	2.99762	0	0	
4	3.99587	0	0	
5	4.99587	0	0	
6	5.99587	0	0	
7	6.99587	0	0	
8	7.99522	0	0	
9	8.99522	0	0	
10	9.99522	0	0	
11	10.9939	0	0	
12	11.9939	0	0	
13	12.9939	0	0	
14	13.9939	0	0	
15	14.9939	0	0	
16	15.9939	0	0	
17	16.9939	0	0	
18	17.9939	0	0	
19	18.9939	0	0	
20	19.9903	0	0	
21	20.9331	0	0	
22	21.9331	0	0	
23	22.9331	0	0	
24	23.9331	0	0	
25	24.9331	0	0	
26	25.9331	0	0	
27	26.8402	0	0	
28	27.7477	0	0	
29	28.7477	0	0	
30	29.7477	0	0	
31	30.7477	0	0	
32	31.7477	0	0	
33	32.7477	0	0	
34	33.7477	0	0	
35	34.7477	0	0	
36	35.3648	0	0	
37	36.2849	0	0	
38	37.1997	0	0	
39	37.7026	0	0	
40	38.6686	0	0	
41	39.6686	0	0	
42	40.6687	0	0	
43	41.6687	0	0	
44	42.6687	0	0	
45	43.6687	0	0	
46	44.4779	0	0	
47	45.0739	0	38.9421	
48	45.4831	0	38.2991	
49	45.9619	44.7685	37.9534	
50	46.4136	45.0266	37.6276	
51	46.3653	44.6512	36.3325	
52	47.3654	45.6139	37.3037	
53	48.3655	46.5768	38.3037	
54	49.3655	47.5398	39.3037	
55	50.316	48.4246	40.0609	
56	51.316	49.3874	41.0609	
57	52.3161	50.3504	42.0609	
58	53.3161	51.3134	43.0609	
59	53.9583	51.8187	44.0609	
60	54.6686	52.4291	44.9519	
61	55.526	53.2195	45.7839	
62	55.0207	52.1753	46.6387	
63	55.6395	52.5498	47.5151	
64	56.1534	52.7468	48.397	
65	56.747	52.5894	49.2908	
66	56.9054	51.9968	50.1986	
67	57.7924	52.344	51.1199	
68	58.5055	52.7752	52.0545	
69	59.5032	53.0764	53.0032	
70	60.501	53.7495	53.9491	
71	61.4987	54.4746	54.9058	
72	62.4964	55.2145	55.8567	
73	63.1817	55.9792	56.8541	
74	62.6381	56.6256	57.8541	
